timestamp,temperature,humidity,light_intensity,co2_level,soil_moisture,air_pressure,wind_speed
2024-01-14 15:00:00,23.73,77.74,25519.0,373.0,39.19,1010.71,1.22
2024-01-14 16:00:00,22.97,75.07,20504.0,353.0,57.5,1008.15,1.33
2024-01-14 17:00:00,20.14,76.74,12085.0,394.0,55.86,1011.41,0.49
2024-01-14 18:00:00,18.43,76.72,0.0,391.0,50.35,1009.88,0.0
2024-01-14 19:00:00,18.8,74.7,239.0,463.0,45.25,1008.51,0.51
2024-01-14 20:00:00,16.34,79.22,208.0,438.0,47.04,1007.74,0.45
2024-01-14 21:00:00,15.0,75.37,242.0,459.0,48.1,1010.07,0.67
2024-01-14 22:00:00,15.0,81.24,190.0,527.0,42.89,1010.64,0.59
2024-01-14 23:00:00,15.68,78.49,266.0,474.0,39.91,1010.74,0.59
2024-01-15 00:00:00,15.0,78.68,193.0,450.0,53.34,1010.84,0.68
2024-01-15 01:00:00,15.0,77.68,198.0,443.0,55.02,1013.98,0.62
2024-01-15 02:00:00,15.0,79.4,221.0,429.0,50.95,1012.17,0.42
2024-01-15 03:00:00,17.77,74.03,229.0,490.0,51.21,1014.28,0.0
2024-01-15 04:00:00,16.58,79.3,237.0,451.0,47.12,1018.29,0.36
2024-01-15 05:00:00,18.2,80.53,161.0,472.0,49.45,1020.66,0.0
2024-01-15 06:00:00,20.49,73.49,0.0,407.0,39.88,1018.08,0.58
2024-01-15 07:00:00,22.59,74.09,11819.0,347.0,43.6,1017.18,0.77
2024-01-15 08:00:00,24.27,68.94,21960.0,361.0,53.46,1019.33,0.55
2024-01-15 09:00:00,22.82,69.16,32164.0,306.0,53.63,1013.51,0.61
2024-01-15 10:00:00,25.16,75.61,31465.0,369.0,45.21,1020.18,2.1
2024-01-15 11:00:00,25.13,73.28,35613.0,309.0,44.9,1011.89,1.96
2024-01-15 12:00:00,25.9,71.42,32225.0,330.0,46.53,1011.78,2.09
2024-01-15 13:00:00,26.14,70.88,29938.0,348.0,44.68,1013.8,1.98
2024-01-15 14:00:00,23.13,78.83,31916.0,341.0,42.94,1014.18,1.57
2024-01-15 15:00:00,23.46,76.63,26604.0,368.0,37.89,1011.17,1.78
2024-01-15 16:00:00,23.68,71.13,16601.0,354.0,57.97,1008.93,1.78
2024-01-15 17:00:00,20.51,76.64,14751.0,372.0,53.92,1006.86,0.4
2024-01-15 18:00:00,18.8,74.37,0.0,384.0,48.72,1010.85,0.21
2024-01-15 19:00:00,17.98,74.43,102.0,473.0,47.35,1006.1,0.67
2024-01-15 20:00:00,16.89,82.8,211.0,473.0,45.59,1008.08,0.82
2024-01-15 21:00:00,15.27,78.26,160.0,446.0,46.21,1010.59,1.04
2024-01-15 22:00:00,15.0,79.19,191.0,485.0,42.85,1009.62,0.36
2024-01-15 23:00:00,15.0,76.77,233.0,467.0,37.7,1011.42,0.0
2024-01-16 00:00:00,15.68,82.48,148.0,452.0,53.65,1011.68,0.43
2024-01-16 01:00:00,16.17,79.25,324.0,450.0,49.94,1015.27,0.25
2024-01-16 02:00:00,15.0,81.77,270.0,479.0,49.93,1014.43,0.15
2024-01-16 03:00:00,15.0,79.05,186.0,484.0,46.92,1015.64,1.22
2024-01-16 04:00:00,16.9,82.48,226.0,459.0,47.34,1020.14,0.03
2024-01-16 05:00:00,19.61,73.3,203.0,464.0,47.08,1018.68,0.4
2024-01-16 06:00:00,19.9,76.05,397.0,429.0,42.73,1021.9,0.97
2024-01-16 07:00:00,22.02,67.28,13693.0,381.0,42.75,1019.7,0.56
2024-01-16 08:00:00,21.95,75.07,20714.0,367.0,52.85,1016.63,0.58
2024-01-16 09:00:00,25.01,71.35,25666.0,358.0,52.44,1015.75,0.62
2024-01-16 10:00:00,24.2,70.3,31762.0,336.0,52.41,1015.03,2.07
2024-01-16 11:00:00,25.3,70.38,32503.0,359.0,50.48,1014.94,1.59
2024-01-16 12:00:00,25.7,69.79,33644.0,327.0,46.59,1015.13,1.66
2024-01-16 13:00:00,25.12,68.36,35851.0,343.0,41.85,1013.48,1.87
2024-01-16 14:00:00,24.79,71.72,32954.0,354.0,42.88,1010.53,1.64
2024-01-16 15:00:00,24.62,66.65,27104.0,378.0,41.92,1012.66,2.02
2024-01-16 16:00:00,22.26,70.89,17357.0,322.0,55.29,1007.67,1.69
2024-01-16 17:00:00,23.15,69.97,14084.0,372.0,53.08,1009.7,0.57
2024-01-16 18:00:00,19.95,69.07,0.0,380.0,49.78,1006.96,0.62
2024-01-16 19:00:00,16.76,79.44,190.0,456.0,48.36,1011.76,0.07
2024-01-16 20:00:00,16.76,80.02,155.0,439.0,45.02,1005.19,0.51
2024-01-16 21:00:00,15.97,78.64,134.0,452.0,44.96,1012.94,0.0
2024-01-16 22:00:00,15.28,78.23,247.0,480.0,45.74,1009.54,0.7
2024-01-16 23:00:00,15.0,82.42,174.0,483.0,43.82,1011.16,0.57
2024-01-17 00:00:00,15.64,75.48,211.0,440.0,55.36,1012.66,1.16
2024-01-17 01:00:00,15.41,74.67,150.0,477.0,50.74,1014.02,0.09
2024-01-17 02:00:00,15.0,79.03,223.0,470.0,53.2,1017.89,0.5
2024-01-17 03:00:00,16.95,76.03,215.0,476.0,47.76,1017.64,0.44
2024-01-17 04:00:00,18.13,75.48,235.0,460.0,45.97,1014.0,0.39
2024-01-17 05:00:00,19.05,74.73,171.0,467.0,42.51,1015.3,0.37
2024-01-17 06:00:00,20.3,72.9,0.0,397.0,42.33,1023.81,0.32
2024-01-17 07:00:00,21.98,77.48,9680.0,352.0,42.22,1018.55,0.5
2024-01-17 08:00:00,24.48,69.37,18796.0,394.0,55.7,1017.59,0.45
2024-01-17 09:00:00,23.28,67.9,26270.0,366.0,52.18,1016.47,0.58
2024-01-17 10:00:00,24.95,69.85,29802.0,352.0,52.06,1020.38,1.82
2024-01-17 11:00:00,26.52,69.98,35180.0,341.0,45.94,1015.84,1.91
2024-01-17 12:00:00,25.74,70.16,35392.0,354.0,47.35,1015.85,1.74
2024-01-17 13:00:00,25.52,66.59,33546.0,324.0,50.28,1010.7,2.38
2024-01-17 14:00:00,23.82,73.51,30525.0,344.0,38.67,1008.59,1.89
2024-01-17 15:00:00,24.02,69.89,29690.0,336.0,40.34,1009.59,1.28
2024-01-17 16:00:00,22.41,76.51,20955.0,351.0,54.2,1011.78,1.49
2024-01-17 17:00:00,23.52,72.78,13048.0,377.0,51.85,1005.63,0.73
2024-01-17 18:00:00,21.42,74.32,0.0,386.0,49.41,1009.65,0.75
2024-01-17 19:00:00,17.38,73.84,256.0,506.0,49.37,1007.69,0.49
2024-01-17 20:00:00,17.5,74.97,129.0,464.0,48.05,1006.97,0.69
2024-01-17 21:00:00,15.5,73.2,260.0,508.0,43.23,1009.72,0.27
2024-01-17 22:00:00,15.68,78.88,243.0,478.0,46.66,1010.64,0.57
2024-01-17 23:00:00,15.0,81.53,276.0,471.0,38.98,1013.81,0.6
2024-01-18 00:00:00,16.17,81.38,215.0,469.0,55.89,1013.1,0.37
2024-01-18 01:00:00,15.0,75.03,220.0,466.0,53.88,1013.97,0.09
2024-01-18 02:00:00,15.0,80.88,163.0,443.0,52.13,1015.05,0.42
2024-01-18 03:00:00,16.0,72.88,214.0,428.0,48.83,1017.56,0.33
2024-01-18 04:00:00,18.99,81.56,238.0,450.0,48.45,1017.45,0.11
2024-01-18 05:00:00,17.13,76.57,161.0,470.0,46.54,1017.14,0.41
2024-01-18 06:00:00,20.02,79.82,0.0,378.0,42.84,1019.63,0.74
2024-01-18 07:00:00,22.74,73.26,12389.0,420.0,40.39,1017.68,0.0
2024-01-18 08:00:00,24.88,69.92,19681.0,338.0,57.49,1017.13,0.73
2024-01-18 09:00:00,24.61,66.18,25598.0,328.0,56.5,1015.27,0.56
2024-01-18 10:00:00,26.39,73.61,31025.0,315.0,50.45,1017.37,1.41
2024-01-18 11:00:00,25.29,73.94,34427.0,317.0,47.45,1012.24,1.52
2024-01-18 12:00:00,25.6,64.29,33036.0,358.0,47.37,1010.29,2.13
2024-01-18 13:00:00,26.13,74.11,34425.0,357.0,47.5,1012.2,1.57
2024-01-18 14:00:00,23.67,78.96,31048.0,354.0,44.33,1008.21,1.83
2024-01-18 15:00:00,23.7,72.82,24550.0,344.0,42.05,1006.97,1.72
2024-01-18 16:00:00,23.68,72.71,14576.0,358.0,56.61,1008.57,0.9
2024-01-18 17:00:00,23.52,68.01,15487.0,375.0,54.09,1005.17,0.57
2024-01-18 18:00:00,21.28,74.85,679.0,381.0,49.81,1008.21,0.37
2024-01-18 19:00:00,19.56,71.26,199.0,470.0,45.3,1006.86,0.54
2024-01-18 20:00:00,17.13,75.89,189.0,503.0,49.09,1008.64,0.09
2024-01-18 21:00:00,15.24,74.04,306.0,449.0,46.37,1007.25,1.01
2024-01-18 22:00:00,15.0,82.91,157.0,468.0,42.01,1009.12,0.69
2024-01-18 23:00:00,15.0,80.36,253.0,464.0,42.85,1012.0,0.69
2024-01-19 00:00:00,15.02,83.02,149.0,468.0,57.14,1014.48,0.12
2024-01-19 01:00:00,15.02,80.05,165.0,429.0,54.82,1016.06,0.81
2024-01-19 02:00:00,15.31,82.34,299.0,451.0,49.8,1017.62,0.09
2024-01-19 03:00:00,18.61,80.23,197.0,482.0,46.41,1015.35,0.49
2024-01-19 04:00:00,18.27,74.55,256.0,482.0,48.12,1015.69,0.58
2024-01-19 05:00:00,19.04,72.72,182.0,467.0,41.2,1017.27,0.56
2024-01-19 06:00:00,21.52,76.97,343.0,415.0,40.34,1021.66,0.5
2024-01-19 07:00:00,21.39,75.69,10301.0,358.0,43.99,1018.47,0.94
2024-01-19 08:00:00,22.75,72.78,20667.0,415.0,52.57,1014.97,0.89
2024-01-19 09:00:00,24.18,68.27,25025.0,381.0,52.0,1016.61,0.99
2024-01-19 10:00:00,25.72,73.81,28951.0,338.0,50.95,1015.48,1.6
2024-01-19 11:00:00,24.61,68.22,36826.0,366.0,49.64,1014.8,1.12
2024-01-19 12:00:00,25.94,70.99,35326.0,334.0,48.14,1010.7,1.28
2024-01-19 13:00:00,25.92,74.66,34383.0,334.0,45.24,1012.88,1.39
2024-01-19 14:00:00,25.66,68.38,29638.0,327.0,42.0,1010.77,1.64
2024-01-19 15:00:00,25.72,72.32,26460.0,380.0,41.28,1008.47,1.97
2024-01-19 16:00:00,23.04,72.74,19496.0,367.0,54.72,1009.24,2.04
2024-01-19 17:00:00,20.28,76.69,15225.0,353.0,56.19,1006.28,0.8
2024-01-19 18:00:00,19.79,76.73,1592.0,392.0,53.69,1008.39,1.15
2024-01-19 19:00:00,20.77,73.29,182.0,494.0,45.84,1008.96,0.21
2024-01-19 20:00:00,18.18,76.74,160.0,474.0,45.02,1010.57,0.33
2024-01-19 21:00:00,16.45,81.75,213.0,483.0,49.46,1006.66,0.36
2024-01-19 22:00:00,15.0,78.8,169.0,449.0,42.51,1010.99,0.53
2024-01-19 23:00:00,15.0,74.67,173.0,502.0,45.4,1011.06,0.65
2024-01-20 00:00:00,15.29,75.53,255.0,451.0,57.98,1015.97,0.6
2024-01-20 01:00:00,15.0,83.83,178.0,489.0,52.33,1014.56,0.31
2024-01-20 02:00:00,15.65,81.5,234.0,472.0,49.16,1017.03,0.49
2024-01-20 03:00:00,16.26,75.21,234.0,442.0,48.91,1017.14,0.26
2024-01-20 04:00:00,17.46,72.57,189.0,482.0,48.01,1018.5,0.66
2024-01-20 05:00:00,18.71,81.55,213.0,457.0,44.51,1018.54,0.62
2024-01-20 06:00:00,21.05,70.21,0.0,415.0,43.99,1018.18,0.0
2024-01-20 07:00:00,22.41,74.42,12082.0,387.0,42.91,1020.2,0.67
2024-01-20 08:00:00,24.13,68.57,17345.0,378.0,51.72,1020.72,0.88
2024-01-20 09:00:00,24.92,65.54,27328.0,342.0,51.07,1018.07,0.2
2024-01-20 10:00:00,24.21,71.14,32683.0,349.0,50.49,1011.52,1.95
2024-01-20 11:00:00,26.46,78.47,35162.0,318.0,45.54,1016.4,1.43
2024-01-20 12:00:00,25.86,66.72,35372.0,336.0,47.72,1012.1,2.02
2024-01-20 13:00:00,26.97,65.99,32082.0,356.0,46.58,1010.52,1.11
2024-01-20 14:00:00,25.28,71.22,30869.0,352.0,41.88,1009.15,1.8
2024-01-20 15:00:00,25.03,75.7,24167.0,360.0,37.19,1011.96,1.42
2024-01-20 16:00:00,25.52,73.06,18904.0,349.0,53.75,1009.65,1.69
2024-01-20 17:00:00,21.64,71.02,10699.0,388.0,54.79,1006.79,0.45
2024-01-20 18:00:00,20.17,76.02,663.0,405.0,48.52,1005.73,0.37
2024-01-20 19:00:00,17.85,77.28,62.0,484.0,49.33,1009.64,0.3
2024-01-20 20:00:00,17.68,79.7,244.0,457.0,46.43,1010.53,0.65
2024-01-20 21:00:00,16.29,77.85,181.0,473.0,44.66,1011.78,1.0
2024-01-20 22:00:00,16.71,80.43,239.0,469.0,43.27,1012.57,0.58
2024-01-20 23:00:00,15.0,76.78,170.0,491.0,38.7,1009.81,0.44
2024-01-21 00:00:00,15.0,76.26,219.0,481.0,56.76,1011.85,0.13
2024-01-21 01:00:00,15.0,82.06,199.0,502.0,53.42,1015.07,0.6
2024-01-21 02:00:00,15.92,76.47,171.0,479.0,48.63,1017.61,0.93
2024-01-21 03:00:00,16.67,76.31,102.0,473.0,48.6,1019.36,0.48
2024-01-21 04:00:00,18.6,77.08,219.0,449.0,45.12,1016.62,0.58
2024-01-21 05:00:00,19.32,78.07,208.0,448.0,43.68,1021.19,0.62
2024-01-21 06:00:00,20.67,71.73,0.0,365.0,39.78,1015.14,0.6
2024-01-21 07:00:00,20.28,72.87,10103.0,403.0,41.72,1013.99,0.46
2024-01-21 08:00:00,24.42,74.64,20021.0,360.0,53.12,1017.7,0.54
2024-01-21 09:00:00,25.57,74.59,28625.0,356.0,53.0,1015.22,0.51
2024-01-21 10:00:00,26.22,65.54,31639.0,364.0,49.49,1014.93,1.68
2024-01-21 11:00:00,26.11,69.61,35188.0,363.0,50.9,1014.54,1.56
2024-01-21 12:00:00,26.56,71.3,35879.0,354.0,44.93,1014.93,1.51
2024-01-21 13:00:00,25.93,67.16,32393.0,405.0,42.9,1011.14,2.32
2024-01-21 14:00:00,26.1,71.4,31403.0,354.0,43.84,1011.36,1.53
2024-01-21 15:00:00,25.93,69.82,28605.0,338.0,40.37,1009.77,2.21
2024-01-21 16:00:00,23.83,71.31,19721.0,336.0,55.29,1007.0,2.14
2024-01-21 17:00:00,22.21,71.86,9546.0,430.0,55.89,1011.09,0.66
2024-01-21 18:00:00,20.43,69.86,0.0,424.0,49.85,1009.41,0.75
2024-01-21 19:00:00,20.28,81.54,140.0,497.0,52.31,1009.77,0.56
2024-01-21 20:00:00,17.21,73.44,221.0,486.0,50.88,1005.32,0.56
2024-01-21 21:00:00,16.75,78.92,196.0,452.0,40.91,1006.42,0.69
2024-01-21 22:00:00,15.66,78.02,249.0,448.0,41.45,1009.22,0.3
2024-01-21 23:00:00,15.0,74.97,161.0,446.0,42.7,1010.63,0.61
2024-01-22 00:00:00,15.0,82.85,152.0,442.0,54.98,1011.06,0.77
2024-01-22 01:00:00,16.17,81.64,159.0,450.0,54.42,1015.46,1.04
2024-01-22 02:00:00,16.7,78.78,262.0,475.0,51.19,1017.47,0.0
2024-01-22 03:00:00,17.96,74.86,201.0,450.0,47.97,1016.93,0.43
2024-01-22 04:00:00,17.55,74.42,189.0,454.0,49.83,1020.28,0.84
2024-01-22 05:00:00,20.02,71.18,211.0,494.0,43.34,1014.29,0.61
2024-01-22 06:00:00,20.79,80.01,0.0,375.0,42.21,1014.09,0.89
2024-01-22 07:00:00,22.9,69.24,11877.0,383.0,41.33,1020.03,0.35
2024-01-22 08:00:00,23.1,68.51,21916.0,355.0,56.87,1015.8,0.42
2024-01-22 09:00:00,23.35,74.89,27934.0,365.0,51.46,1019.13,0.68
2024-01-22 10:00:00,27.03,68.2,27792.0,347.0,51.7,1016.44,1.98
2024-01-22 11:00:00,28.09,70.72,34225.0,317.0,48.29,1012.11,1.83
2024-01-22 12:00:00,26.71,71.75,35039.0,354.0,45.83,1010.92,2.04
2024-01-22 13:00:00,25.76,69.45,35129.0,346.0,47.3,1011.7,1.45
2024-01-22 14:00:00,26.78,66.29,28033.0,351.0,43.6,1004.99,2.4
2024-01-22 15:00:00,24.21,70.43,22505.0,400.0,39.27,1008.51,2.06
2024-01-22 16:00:00,24.57,69.22,21883.0,392.0,59.48,1006.79,2.12
2024-01-22 17:00:00,22.93,74.63,12688.0,394.0,51.88,1008.73,0.27
2024-01-22 18:00:00,20.94,71.75,0.0,412.0,48.19,1010.67,0.66
2024-01-22 19:00:00,20.46,80.09,274.0,477.0,50.42,1006.25,0.0
2024-01-22 20:00:00,17.09,79.13,235.0,485.0,47.25,1008.78,0.23
2024-01-22 21:00:00,17.6,74.8,265.0,419.0,48.78,1005.89,0.58
2024-01-22 22:00:00,15.21,77.15,168.0,501.0,46.14,1009.35,0.42
2024-01-22 23:00:00,15.0,79.75,191.0,469.0,42.45,1016.16,0.85
2024-01-23 00:00:00,15.7,79.77,159.0,484.0,57.49,1014.89,0.04
2024-01-23 01:00:00,15.33,78.61,158.0,450.0,57.09,1014.1,0.25
2024-01-23 02:00:00,15.73,82.06,218.0,444.0,49.16,1010.86,0.92
2024-01-23 03:00:00,16.14,73.21,166.0,468.0,50.23,1017.77,0.55
2024-01-23 04:00:00,17.51,73.72,261.0,467.0,46.81,1016.78,0.11
2024-01-23 05:00:00,20.28,75.89,178.0,464.0,43.62,1017.59,0.52
2024-01-23 06:00:00,21.77,77.33,0.0,390.0,45.66,1017.28,0.41
2024-01-23 07:00:00,22.44,71.3,12801.0,371.0,37.69,1016.92,0.58
2024-01-23 08:00:00,23.6,70.22,20109.0,369.0,51.94,1018.32,0.88
2024-01-23 09:00:00,24.26,68.84,24160.0,332.0,50.72,1016.4,1.07
2024-01-23 10:00:00,24.48,65.9,28906.0,326.0,50.47,1018.86,1.4
2024-01-23 11:00:00,25.64,73.55,36769.0,365.0,47.15,1015.29,2.0
2024-01-23 12:00:00,25.42,72.22,32350.0,360.0,44.03,1013.42,2.2
2024-01-23 13:00:00,26.94,64.49,32039.0,364.0,43.67,1011.49,1.53
2024-01-23 14:00:00,26.12,69.38,31675.0,327.0,45.77,1008.81,1.82
2024-01-23 15:00:00,24.79,71.99,29054.0,352.0,40.46,1009.61,1.63
2024-01-23 16:00:00,23.74,73.43,24407.0,395.0,56.17,1011.43,1.52
2024-01-23 17:00:00,23.28,72.08,12288.0,396.0,54.08,1005.41,0.46
2024-01-23 18:00:00,19.78,66.82,18.0,414.0,51.15,1009.25,0.47
2024-01-23 19:00:00,21.14,74.26,190.0,466.0,52.81,1008.01,0.47
2024-01-23 20:00:00,18.92,73.04,240.0,448.0,47.0,1008.53,0.09
2024-01-23 21:00:00,15.88,73.42,160.0,449.0,46.83,1012.68,0.32
2024-01-23 22:00:00,16.02,81.21,208.0,458.0,43.8,1012.99,0.35
2024-01-23 23:00:00,16.21,74.14,220.0,450.0,42.74,1011.7,0.19
2024-01-24 00:00:00,15.0,79.12,228.0,450.0,54.78,1011.11,0.3
2024-01-24 01:00:00,15.0,78.86,117.0,443.0,53.85,1017.28,0.89
2024-01-24 02:00:00,15.22,79.33,196.0,477.0,53.18,1016.68,0.73
2024-01-24 03:00:00,16.54,80.68,271.0,467.0,50.27,1014.23,0.83
2024-01-24 04:00:00,17.73,77.26,218.0,470.0,50.38,1015.35,0.76
2024-01-24 05:00:00,19.14,80.47,258.0,460.0,45.23,1016.09,1.01
2024-01-24 06:00:00,21.27,69.65,794.0,395.0,43.87,1017.75,0.0
2024-01-24 07:00:00,23.76,67.18,14173.0,349.0,38.73,1018.39,0.65
2024-01-24 08:00:00,24.19,68.65,18842.0,386.0,58.26,1017.74,0.52
2024-01-24 09:00:00,26.22,66.32,22601.0,323.0,53.01,1013.75,0.74
2024-01-24 10:00:00,26.4,72.24,28872.0,312.0,49.38,1011.88,2.3
2024-01-24 11:00:00,27.11,65.07,33055.0,353.0,48.17,1015.18,1.56
2024-01-24 12:00:00,27.36,68.93,38455.0,339.0,50.93,1010.82,1.51
2024-01-24 13:00:00,27.67,60.4,34065.0,342.0,43.83,1009.94,2.14
2024-01-24 14:00:00,26.65,68.47,29997.0,335.0,40.12,1009.6,1.74
2024-01-24 15:00:00,23.9,74.18,23914.0,365.0,40.74,1011.67,1.87
2024-01-24 16:00:00,23.33,72.64,17397.0,358.0,52.11,1005.72,1.1
2024-01-24 17:00:00,22.47,80.08,16143.0,377.0,53.96,1009.46,0.17
2024-01-24 18:00:00,22.45,75.29,504.0,390.0,51.21,1009.12,0.3
2024-01-24 19:00:00,19.89,80.0,223.0,439.0,49.38,1005.95,0.86
2024-01-24 20:00:00,18.72,78.09,154.0,459.0,47.5,1010.86,0.16
2024-01-24 21:00:00,16.35,74.49,203.0,455.0,45.68,1007.28,0.5
2024-01-24 22:00:00,15.65,76.57,253.0,490.0,44.08,1006.93,0.61
2024-01-24 23:00:00,15.88,83.64,213.0,474.0,41.41,1011.45,0.34
2024-01-25 00:00:00,15.0,78.76,243.0,484.0,56.66,1010.52,0.2
2024-01-25 01:00:00,15.73,77.8,181.0,442.0,51.78,1012.77,0.54
2024-01-25 02:00:00,16.27,76.53,220.0,467.0,49.15,1011.9,0.47
2024-01-25 03:00:00,16.57,81.91,180.0,442.0,50.07,1013.75,0.28
2024-01-25 04:00:00,18.61,80.31,154.0,462.0,46.47,1015.63,0.38
2024-01-25 05:00:00,19.35,76.79,268.0,433.0,45.45,1022.23,1.0
2024-01-25 06:00:00,19.75,77.63,958.0,389.0,47.41,1022.34,0.3
2024-01-25 07:00:00,21.61,77.77,14012.0,386.0,41.9,1018.36,0.65
2024-01-25 08:00:00,23.39,72.42,21944.0,333.0,51.47,1012.42,0.22
2024-01-25 09:00:00,25.31,68.97,28176.0,350.0,55.2,1014.06,0.88
2024-01-25 10:00:00,26.7,65.31,32697.0,344.0,50.68,1016.97,1.81
2024-01-25 11:00:00,26.43,67.34,35423.0,316.0,50.5,1014.48,1.73
2024-01-25 12:00:00,26.38,71.98,35544.0,352.0,46.76,1013.97,1.54
2024-01-25 13:00:00,27.6,72.72,31140.0,372.0,46.68,1013.75,1.87
2024-01-25 14:00:00,27.24,68.9,30269.0,344.0,40.7,1011.65,1.69
2024-01-25 15:00:00,25.86,69.46,24287.0,344.0,39.96,1009.0,1.49
2024-01-25 16:00:00,23.41,69.46,19883.0,342.0,51.82,1009.72,1.62
2024-01-25 17:00:00,22.11,78.68,12771.0,386.0,55.73,1007.37,0.2
2024-01-25 18:00:00,20.69,75.59,4304.0,403.0,50.94,1004.52,0.14
2024-01-25 19:00:00,19.49,72.93,172.0,436.0,50.28,1003.4,0.19
2024-01-25 20:00:00,19.23,71.47,192.0,454.0,48.52,1009.9,0.93
2024-01-25 21:00:00,18.06,74.96,194.0,483.0,44.05,1008.56,0.78
2024-01-25 22:00:00,15.11,76.46,168.0,483.0,43.01,1008.91,0.73
2024-01-25 23:00:00,16.42,80.71,155.0,449.0,38.96,1015.11,0.59
2024-01-26 00:00:00,15.82,75.51,190.0,425.0,58.6,1013.88,0.28
2024-01-26 01:00:00,15.0,72.4,254.0,474.0,53.84,1013.68,0.22
2024-01-26 02:00:00,16.52,76.27,191.0,445.0,49.97,1016.95,0.44
2024-01-26 03:00:00,17.73,72.51,173.0,477.0,47.07,1015.84,0.71
2024-01-26 04:00:00,18.67,78.82,209.0,412.0,48.03,1018.23,0.9
2024-01-26 05:00:00,20.58,70.76,160.0,459.0,43.83,1017.86,0.77
2024-01-26 06:00:00,21.36,75.34,0.0,378.0,41.24,1015.4,0.42
2024-01-26 07:00:00,23.07,69.74,11936.0,379.0,38.16,1018.31,0.01
2024-01-26 08:00:00,23.63,76.21,18204.0,363.0,55.13,1016.67,0.27
2024-01-26 09:00:00,26.88,68.81,26513.0,343.0,53.84,1016.4,0.76
2024-01-26 10:00:00,26.4,73.75,31439.0,346.0,53.32,1011.88,1.88
2024-01-26 11:00:00,27.12,71.66,27998.0,365.0,48.79,1011.93,1.83
2024-01-26 12:00:00,28.17,63.69,33971.0,322.0,48.51,1013.8,1.59
2024-01-26 13:00:00,27.47,70.83,35502.0,300.0,47.47,1009.06,1.95
2024-01-26 14:00:00,26.81,71.59,30023.0,344.0,42.52,1010.76,1.43
2024-01-26 15:00:00,25.24,68.02,28807.0,364.0,41.89,1004.82,0.89
2024-01-26 16:00:00,26.04,74.57,21224.0,355.0,53.58,1005.6,1.52
2024-01-26 17:00:00,21.85,68.54,11301.0,381.0,50.98,1008.56,1.03
2024-01-26 18:00:00,20.26,75.46,0.0,393.0,51.78,1009.35,0.53
2024-01-26 19:00:00,19.06,79.73,281.0,484.0,49.28,1009.67,0.74
2024-01-26 20:00:00,18.8,76.52,260.0,443.0,47.77,1007.85,0.07
2024-01-26 21:00:00,16.57,76.54,162.0,476.0,40.23,1010.56,0.39
2024-01-26 22:00:00,16.69,75.8,212.0,473.0,46.72,1011.31,0.27
2024-01-26 23:00:00,15.88,88.08,227.0,449.0,40.18,1012.46,0.54
2024-01-27 00:00:00,15.19,77.48,180.0,499.0,53.98,1011.89,0.88
2024-01-27 01:00:00,16.16,76.82,248.0,445.0,54.48,1013.73,0.25
2024-01-27 02:00:00,15.63,74.24,255.0,428.0,51.72,1011.54,0.33
2024-01-27 03:00:00,18.21,75.38,119.0,454.0,52.32,1018.46,0.71
2024-01-27 04:00:00,17.96,77.94,194.0,482.0,48.04,1013.29,0.5
2024-01-27 05:00:00,19.77,75.54,219.0,470.0,44.97,1020.41,0.44
2024-01-27 06:00:00,21.09,77.12,2407.0,355.0,45.31,1016.91,0.71
2024-01-27 07:00:00,23.42,70.69,13410.0,380.0,41.47,1018.31,0.8
2024-01-27 08:00:00,24.94,72.9,16695.0,387.0,56.49,1015.2,0.03
2024-01-27 09:00:00,26.28,72.05,26572.0,330.0,52.18,1022.64,0.28
2024-01-27 10:00:00,26.74,69.82,33605.0,332.0,50.01,1015.83,2.02
2024-01-27 11:00:00,27.68,69.36,29887.0,383.0,48.61,1011.58,1.72
2024-01-27 12:00:00,27.79,69.85,34697.0,326.0,44.21,1009.21,1.69
2024-01-27 13:00:00,27.22,66.33,33029.0,347.0,49.76,1010.63,2.16
2024-01-27 14:00:00,26.41,70.21,35098.0,348.0,43.43,1007.33,1.6
2024-01-27 15:00:00,24.85,70.04,27455.0,370.0,43.8,1008.93,1.69
2024-01-27 16:00:00,25.17,77.39,22196.0,366.0,56.22,1007.08,1.7
2024-01-27 17:00:00,24.98,69.76,14644.0,375.0,51.95,1010.16,0.69
2024-01-27 18:00:00,19.78,70.56,723.0,401.0,49.5,1010.11,0.73
2024-01-27 19:00:00,20.08,75.45,268.0,453.0,49.3,1005.77,0.41
2024-01-27 20:00:00,18.79,72.05,163.0,475.0,47.95,1007.24,0.59
2024-01-27 21:00:00,17.75,76.69,142.0,467.0,42.02,1014.1,0.85
2024-01-27 22:00:00,16.63,78.54,205.0,460.0,46.02,1008.89,0.0
2024-01-27 23:00:00,17.37,77.77,187.0,428.0,40.55,1014.08,0.96
2024-01-28 00:00:00,16.46,79.05,189.0,451.0,52.94,1009.62,0.42
2024-01-28 01:00:00,15.0,78.76,143.0,481.0,51.88,1014.13,0.01
2024-01-28 02:00:00,15.0,77.02,196.0,473.0,52.27,1015.29,0.68
2024-01-28 03:00:00,18.59,73.26,212.0,465.0,49.31,1014.87,0.54
2024-01-28 04:00:00,18.28,71.53,118.0,491.0,48.14,1017.69,0.97
2024-01-28 05:00:00,19.56,73.76,179.0,430.0,45.24,1018.94,0.0
2024-01-28 06:00:00,21.81,76.16,0.0,405.0,40.78,1019.39,0.17
